frame_idx,timestamp_sec,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.0,0.44299012422561646,0.3141184449195862,-0.2949489951133728,0.997169554233551,0.4548456072807312,0.30105456709861755,-0.2817283272743225,0.9959897398948669,0.4640699028968811,0.3020670413970947,-0.282412588596344,0.99544757604599,0.47383636236190796,0.30275070667266846,-0.2824317216873169,0.9970968961715698,0.4248969256877899,0.29891902208328247,-0.2724877595901489,0.9966791868209839,0.4172227084636688,0.29842495918273926,-0.27327510714530945,0.9964770674705505,0.40993982553482056,0.29801955819129944,-0.27377235889434814,0.9971703886985779,0.4768539369106293,0.30709701776504517,-0.1483621597290039,0.9980788230895996,0.39791879057884216,0.3024595081806183,-0.10397789627313614,0.9933763146400452,0.46130192279815674,0.32381895184516907,-0.23523162305355072,0.9960682392120361,0.42447882890701294,0.3241851031780243,-0.22708763182163239,0.9945488572120667,0.5468271374702454,0.3601856231689453,-0.12077125161886215,0.9997541308403015,0.3431215286254883,0.37352368235588074,0.03132447227835655,0.9982086420059204,0.6108331084251404,0.4439244568347931,-0.2838733494281769,0.8654425144195557,0.3089110255241394,0.45753663778305054,-0.2275046408176422,0.6427940726280212,0.5132737159729004,0.35576391220092773,-0.47479939460754395,0.8778327107429504,0.40403884649276733,0.35980474948883057,-0.5430485606193542,0.7457783818244934,0.48398688435554504,0.3367388844490051,-0.5158913135528564,0.8553171753883362,0.42302069067955017,0.3361975848674774,-0.5999478101730347,0.6977841854095459,0.49133509397506714,0.3268303871154785,-0.4976099133491516,0.8415786623954773,0.41628360748291016,0.33113300800323486,-0.5664698481559753,0.6675975918769836,0.49486076831817627,0.334991991519928,-0.4659937620162964,0.7855530381202698,0.41748046875,0.3395835757255554,-0.5396390557289124,0.6077434420585632,0.5527146458625793,0.5857603549957275,-0.08297071605920792,0.9998608827590942,0.42419159412384033,0.5795709490776062,0.0822962298989296,0.9997137188911438,0.5929964184761047,0.736333966255188,-0.11642063409090042,0.9201877117156982,0.4201914370059967,0.6801882386207581,0.3155210614204407,0.4321534335613251,0.6229560375213623,0.8803567290306091,-0.10743293166160583,0.9469515085220337,0.44477877020835876,0.7750526666641235,0.6671690940856934,0.625524640083313,0.6286925673484802,0.8908210396766663,-0.11756055057048798,0.6942269206047058,0.47091808915138245,0.7979949712753296,0.6987780332565308,0.49335581064224243,0.6166592240333557,0.9470599889755249,-0.3330923914909363,0.9118484258651733,0.35579031705856323,0.8144205808639526,0.6331839561462402,0.5959956049919128
1,0.06666666666666667,0.45512720942497253,0.3149213492870331,-0.2631899118423462,0.9968660473823547,0.4646840989589691,0.3015155494213104,-0.2507552206516266,0.9954977631568909,0.47242972254753113,0.30223149061203003,-0.25147712230682373,0.9949767589569092,0.47915923595428467,0.30282264947891235,-0.2515106499195099,0.9967727065086365,0.44073161482810974,0.2993127405643463,-0.253537654876709,0.9963023662567139,0.4295600950717926,0.2986641526222229,-0.2543223202228546,0.9961287975311279,0.41951316595077515,0.2982969880104065,-0.25478389859199524,0.996864378452301,0.47801727056503296,0.30708134174346924,-0.12171847373247147,0.9978968501091003,0.40145307779312134,0.3025203347206116,-0.11652099341154099,0.9928226470947266,0.46625539660453796,0.32413896918296814,-0.204004168510437,0.9958193898200989,0.43232256174087524,0.32462358474731445,-0.21149267256259918,0.9942586421966553,0.5468325018882751,0.3602045774459839,-0.10312868654727936,0.9997643828392029,0.34310382604599,0.37332817912101746,0.009572011418640614,0.9982314109802246,0.6108042597770691,0.44604551792144775,-0.26308944821357727,0.8633493185043335,0.31113189458847046,0.45883098244667053,-0.23473316431045532,0.6279580593109131,0.5138833522796631,0.3562520742416382,-0.46038034558296204,0.8768103718757629,0.40431690216064453,0.3598369061946869,-0.5006374716758728,0.736598789691925,0.48727962374687195,0.33678287267684937,-0.49553382396698,0.8545610308647156,0.42306452989578247,0.3361307978630066,-0.5432404279708862,0.6922872066497803,0.4940364360809326,0.32717832922935486,-0.4764307737350464,0.8407713174819946,0.4162372648715973,0.3309330940246582,-0.5117443203926086,0.6620304584503174,0.4950007498264313,0.3357507288455963,-0.4512535333633423,0.7855100035667419,0.4175468683242798,0.339586466550827,-0.49583208560943604,0.6017314791679382,0.5532041788101196,0.584915280342102,-0.07039867341518402,0.99986332654953,0.42398378252983093,0.5795726776123047,0.06976519525051117,0.9997164011001587,0.5925697088241577,0.7360643148422241,-0.10033256560564041,0.9230298399925232,0.42010965943336487,0.6812248826026917,0.2562524378299713,0.4415251910686493,0.6231004595756531,0.8800164461135864,-0.08765465766191483,0.9479182362556458,0.44428327679634094,0.7760043740272522,0.5483613610267639,0.6367573142051697,0.6277953386306763,0.889964759349823,-0.09649476408958435,0.6976082921028137,0.4709152579307556,0.7983944416046143,0.5739855766296387,0.49749234318733215,0.6168925166130066,0.9486666321754456,-0.27364352345466614,0.9136282801628113,0.3557669520378113,0.8149489164352417,0.5223578214645386,0.6069169640541077
2,0.13333333333333333,0.46034008264541626,0.3158833086490631,-0.2594258487224579,0.9967439770698547,0.46997225284576416,0.3020111322402954,-0.2483825981616974,0.9953091144561768,0.4772419333457947,0.30246636271476746,-0.24910786747932434,0.9948185086250305,0.48297885060310364,0.3029656708240509,-0.24914486706256866,0.9966524839401245,0.447170615196228,0.299796998500824,-0.2509521543979645,0.9961414933204651,0.43512284755706787,0.298950731754303,-0.2517469525337219,0.995984673500061,0.4240865707397461,0.2985398769378662,-0.25220412015914917,0.9967241287231445,0.48035699129104614,0.3070812523365021,-0.12144722044467926,0.997840940952301,0.4045059084892273,0.3025056719779968,-0.12157434225082397,0.9925908446311951,0.4699571430683136,0.32477954030036926,-0.20061884820461273,0.9956986308097839,0.4370723068714142,0.3251153230667114,-0.20810304582118988,0.9941144585609436,0.5471985340118408,0.3600701093673706,-0.10372889786958694,0.9997752904891968,0.34337544441223145,0.3728904128074646,0.006168881896883249,0.9982709884643555,0.6108002066612244,0.44812828302383423,-0.2599034607410431,0.8639496564865112,0.3111693859100342,0.45907479524612427,-0.2345959097146988,0.6161057949066162,0.514777421951294,0.3579995036125183,-0.4457615911960602,0.8774603009223938,0.4043196737766266,0.3598479926586151,-0.48361924290657043,0.7277790307998657,0.4886973202228546,0.33751180768013,-0.4778554439544678,0.8554555773735046,0.4230611324310303,0.335995078086853,-0.5238610506057739,0.6866675615310669,0.4958091974258423,0.32862403988838196,-0.45845675468444824,0.8417760133743286,0.4158990681171417,0.33061158657073975,-0.4916820526123047,0.6563596129417419,0.4953968822956085,0.33746057748794556,-0.4360786974430084,0.7876875996589661,0.4174283444881439,0.3395597040653229,-0.47830918431282043,0.5959481000900269,0.5529102087020874,0.5850591063499451,-0.06863100826740265,0.9998660087585449,0.42311352491378784,0.5799698233604431,0.06800278276205063,0.9997200965881348,0.5904129147529602,0.7353078126907349,-0.09287901222705841,0.9259235858917236,0.4199606478214264,0.6813253164291382,0.2643702030181885,0.4519050121307373,0.6232315301895142,0.8792238831520081,-0.08252285420894623,0.9488505721092224,0.44364503026008606,0.776552140712738,0.5490804314613342,0.6483612656593323,0.6273813843727112,0.8885095119476318,-0.09118091315031052,0.7027813792228699,0.47091585397720337,0.7986239790916443,0.5740727186203003,0.5054849982261658,0.6171270608901978,0.9494527578353882,-0.25940605998039246,0.9154946208000183,0.3554810583591461,0.815610945224762,0.5265498757362366,0.6189315915107727
3,0.2,0.4603293836116791,0.31635767221450806,-0.26132455468177795,0.9966521263122559,0.47057491540908813,0.30207881331443787,-0.25143054127693176,0.9951773881912231,0.4784778952598572,0.3024647533893585,-0.2521471381187439,0.9946983456611633,0.48419156670570374,0.3029305338859558,-0.2521623373031616,0.9965458512306213,0.4469112455844879,0.3000379800796509,-0.254330575466156,0.9960168600082397,0.43491309881210327,0.2991500198841095,-0.25516200065612793,0.9958735704421997,0.4245147407054901,0.29867222905158997,-0.25561466813087463,0.9966192245483398,0.4822344183921814,0.3069435656070709,-0.12827885150909424,0.9977914094924927,0.40639495849609375,0.30233851075172424,-0.12305624037981033,0.9924468994140625,0.4709174633026123,0.32496026158332825,-0.2026950865983963,0.9955919981002808,0.4370940029621124,0.3252275586128235,-0.2087029069662094,0.994001030921936,0.5483911633491516,0.3593843877315521,-0.11078515648841858,0.9997822642326355,0.34576576948165894,0.3717302978038788,0.008440924808382988,0.9983296394348145,0.6108005046844482,0.4512895941734314,-0.27128157019615173,0.8670406341552734,0.30646511912345886,0.4583607316017151,-0.22885343432426453,0.6122961640357971,0.5155349969863892,0.36015748977661133,-0.44598230719566345,0.8800258636474609,0.3992112874984741,0.3591969609260559,-0.4891635775566101,0.7288665771484375,0.48862969875335693,0.33953845500946045,-0.483132004737854,0.8580386638641357,0.4160439670085907,0.3350464105606079,-0.5326409339904785,0.6898447275161743,0.4962233304977417,0.330417662858963,-0.46479547023773193,0.8444989919662476,0.41222649812698364,0.3293585181236267,-0.4982526898384094,0.6596884727478027,0.4958595931529999,0.33910512924194336,-0.4383639097213745,0.7915781140327454,0.41414713859558105,0.3390573263168335,-0.48354384303092957,0.5992171168327332,0.5497086048126221,0.5868749022483826,-0.06874265521764755,0.9998663067817688,0.42059236764907837,0.5809150338172913,0.06809794157743454,0.9997223615646362,0.5891903042793274,0.7355937361717224,-0.08555857837200165,0.929032564163208,0.41847267746925354,0.683070182800293,0.26934731006622314,0.4680992364883423,0.6233486533164978,0.8785068988800049,-0.05487777292728424,0.9501805901527405,0.44292396306991577,0.7771121263504028,0.580143392086029,0.6622446775436401,0.6272386312484741,0.8871460556983948,-0.06087101995944977,0.71064293384552,0.470907986164093,0.7987939119338989,0.6071707010269165,0.5185254216194153,0.6172506809234619,0.9501673579216003,-0.22975505888462067,0.9178919196128845,0.35486850142478943,0.8161599040031433,0.5540515780448914,0.6336838006973267
4,0.26666666666666666,0.4559685289859772,0.31843873858451843,-0.2781114876270294,0.996510922908783,0.46811848878860474,0.3033788800239563,-0.2734593451023102,0.9949741363525391,0.47632700204849243,0.3032856583595276,-0.2741357386112213,0.9945042729377747,0.48345115780830383,0.3034180700778961,-0.2741392254829407,0.996373176574707,0.4431232511997223,0.30224427580833435,-0.2670495808124542,0.9958266615867615,0.43259599804878235,0.30121099948883057,-0.2679164409637451,0.9957025051116943,0.4226705729961395,0.3004538118839264,-0.2684088945388794,0.9964625239372253,0.48227575421333313,0.30695611238479614,-0.16021069884300232,0.9977055788040161,0.40597909688949585,0.30275747179985046,-0.12428516149520874,0.9922664761543274,0.4697510600090027,0.3264227509498596,-0.22333909571170807,0.9953233599662781,0.4351532757282257,0.3269806206226349,-0.2186642289161682,0.9937064051628113,0.5497255325317383,0.35854414105415344,-0.13466648757457733,0.9997813701629639,0.34819090366363525,0.3712137043476105,0.010091695003211498,0.9983704686164856,0.6090709567070007,0.4519357979297638,-0.2857191860675812,0.8704691529273987,0.2944965958595276,0.4545381963253021,-0.224270299077034,0.6124990582466125,0.5144253969192505,0.36178356409072876,-0.4358094036579132,0.8822447657585144,0.38749372959136963,0.3587411344051361,-0.4793705642223358,0.7338295578956604,0.4863981604576111,0.3403041958808899,-0.4628680944442749,0.8608492016792297,0.4052690267562866,0.3348548710346222,-0.5204237699508667,0.6963210105895996,0.49335411190986633,0.33114951848983765,-0.4409751892089844,0.8474670052528381,0.4075245261192322,0.3289475440979004,-0.48203322291374207,0.6664147973060608,0.4938586354255676,0.34002241492271423,-0.4239351153373718,0.7960205674171448,0.4086160957813263,0.3388749957084656,-0.47202152013778687,0.6070590615272522,0.5461618304252625,0.5886594653129578,-0.07116685807704926,0.9998639822006226,0.41839370131492615,0.5814182758331299,0.0705227181315422,0.9997208714485168,0.5867066979408264,0.735528290271759,-0.08863546699285507,0.9323352575302124,0.41777005791664124,0.6832822561264038,0.2761249244213104,0.48732227087020874,0.6233342289924622,0.8771413564682007,-0.08531331270933151,0.9526196122169495,0.4429830312728882,0.7774538397789001,0.5726187229156494,0.6789847016334534,0.6265711188316345,0.8855159282684326,-0.09489045292139053,0.7238289713859558,0.470999538898468,0.7993351221084595,0.5985524654388428,0.5378440022468567,0.617561399936676,0.9508689045906067,-0.23586177825927734,0.9218965172767639,0.3546849489212036,0.8161271214485168,0.5538449883460999,0.6511945128440857
5,0.3333333333333333,0.4470592737197876,0.3205902874469757,-0.3322521448135376,0.9966729283332825,0.46168917417526245,0.30465269088745117,-0.3304159343242645,0.9952322840690613,0.4720802903175354,0.30420225858688354,-0.33110108971595764,0.9948055148124695,0.48020362854003906,0.3041400611400604,-0.3310897946357727,0.9965555667877197,0.4338931441307068,0.30367058515548706,-0.3142489194869995,0.9960094690322876,0.4231049418449402,0.3023047149181366,-0.3151201009750366,0.995894193649292,0.4146813750267029,0.3011970818042755,-0.3156198561191559,0.9965985417366028,0.4822341799736023,0.3071233034133911,-0.22183381021022797,0.9978311657905579,0.4012148976325989,0.30308759212493896,-0.14703619480133057,0.9926101565361023,0.4654824733734131,0.32888904213905334,-0.27881306409835815,0.9954701066017151,0.43101766705513,0.3292153775691986,-0.26169154047966003,0.9938747882843018,0.5534363985061646,0.3575766384601593,-0.18725764751434326,0.9997881650924683,0.35121509432792664,0.3714663088321686,0.0046751853078603745,0.9984176754951477,0.6010842323303223,0.4537491798400879,-0.34027326107025146,0.8763719201087952,0.2847065329551697,0.4534350633621216,-0.22285598516464233,0.60397869348526,0.5048032402992249,0.36387789249420166,-0.46795666217803955,0.8877379298210144,0.3686942756175995,0.3594306409358978,-0.48382654786109924,0.7293707728385925,0.47504955530166626,0.34238550066947937,-0.4932595193386078,0.867470383644104,0.3835076093673706,0.3349851369857788,-0.5258680582046509,0.6945385932922363,0.48147454857826233,0.3326947093009949,-0.4679115414619446,0.8547126054763794,0.38673335313796997,0.3290833830833435,-0.48853734135627747,0.6646197438240051,0.4845924377441406,0.3410998582839966,-0.45343974232673645,0.8054194450378418,0.3890465795993805,0.3393405079841614,-0.47735434770584106,0.6069565415382385,0.5422191023826599,0.590161919593811,-0.07659382373094559,0.9998643398284912,0.41635480523109436,0.5822744369506836,0.07594320178031921,0.9997222423553467,0.5843679308891296,0.7357509136199951,-0.08959414809942245,0.9359438419342041,0.41624704003334045,0.6839331984519958,0.30421578884124756,0.5090939998626709,0.6233405470848083,0.8770538568496704,-0.08595702797174454,0.9555513858795166,0.44298771023750305,0.7780102491378784,0.5774651169776917,0.6976696252822876,0.6264728903770447,0.8855870366096497,-0.0960119217634201,0.7404777407646179,0.47094306349754333,0.7999044060707092,0.5996320247650146,0.5616323947906494,0.6183590888977051,0.9515970945358276,-0.2522718608379364,0.9268454909324646,0.35450276732444763,0.8161119222640991,0.5684554576873779,0.6715409159660339
6,0.4,0.43622681498527527,0.32130196690559387,-0.33191752433776855,0.9968308210372925,0.4483700692653656,0.30518439412117004,-0.3299049437046051,0.9954765439033508,0.459581196308136,0.3047896921634674,-0.33057254552841187,0.9950836300849915,0.4702037572860718,0.30457189679145813,-0.33053821325302124,0.9967204332351685,0.4212411642074585,0.30401527881622314,-0.31153908371925354,0.9962003827095032,0.4121430218219757,0.3025825321674347,-0.31240540742874146,0.996093213558197,0.4019109606742859,0.3014879822731018,-0.3129131495952606,0.996753990650177,0.47897592186927795,0.3073733150959015,-0.22641320526599884,0.9979369640350342,0.3943725526332855,0.303480863571167,-0.14208495616912842,0.9929764866828918,0.4549366533756256,0.3301188349723816,-0.28062763810157776,0.9956129193305969,0.4223148226737976,0.330537348985672,-0.2604544460773468,0.9940584301948547,0.5540849566459656,0.3574509024620056,-0.20010140538215637,0.9997923970222473,0.3554566204547882,0.37289291620254517,0.00945930927991867,0.9984636306762695,0.5882003903388977,0.45382562279701233,-0.34500792622566223,0.8804489970207214,0.28032344579696655,0.45343017578125,-0.19473817944526672,0.587844729423523,0.4771726727485657,0.3635092079639435,-0.4571077823638916,0.890394389629364,0.35460159182548523,0.3613228499889374,-0.45057231187820435,0.7185876369476318,0.4516298770904541,0.341580867767334,-0.4786415100097656,0.8708919882774353,0.37064042687416077,0.3372650742530823,-0.4901452362537384,0.6865495443344116,0.46251001954078674,0.33207643032073975,-0.4536380469799042,0.8584296107292175,0.3732357323169708,0.3309468924999237,-0.4524523615837097,0.6563555002212524,0.4652709662914276,0.34106138348579407,-0.4411986172199249,0.8104945421218872,0.3752329349517822,0.34097400307655334,-0.4443131387233734,0.6005948185920715,0.5388795137405396,0.5937632322311401,-0.0863519161939621,0.9998628497123718,0.4151642918586731,0.5863633155822754,0.08572514355182648,0.9997227191925049,0.5831297039985657,0.7365739345550537,-0.07852771878242493,0.9375463724136353,0.41397228837013245,0.6847317814826965,0.3308446705341339,0.5182785391807556,0.6233400702476501,0.8770754933357239,-0.08039157837629318,0.9572102427482605,0.4429667890071869,0.7782557606697083,0.5860329866409302,0.7079262733459473,0.6266511678695679,0.8859832286834717,-0.0904255136847496,0.7519194483757019,0.4706019163131714,0.8004223704338074,0.6032912731170654,0.577144205570221,0.6183122992515564,0.9519549608230591,-0.2612907588481903,0.9299519062042236,0.3539435565471649,0.8161056041717529,0.5787303447723389,0.6843921542167664
7,0.4666666666666667,0.41821691393852234,0.3235195279121399,-0.3424859941005707,0.9969508647918701,0.42832913994789124,0.3071611523628235,-0.3404332399368286,0.9956982731819153,0.4380672574043274,0.30673640966415405,-0.3410956561565399,0.9953340291976929,0.44760170578956604,0.30632439255714417,-0.34105047583580017,0.9968756437301636,0.40265658497810364,0.30569785833358765,-0.31769758462905884,0.9963459968566895,0.3942921459674835,0.3042071461677551,-0.31857454776763916,0.9962282776832581,0.38588833808898926,0.30300599336624146,-0.319117933511734,0.9968540668487549,0.47139972448349,0.30793026089668274,-0.2339438498020172,0.9980279803276062,0.38466396927833557,0.30444395542144775,-0.1408688724040985,0.993160605430603,0.4371846616268158,0.3325096666812897,-0.29033955931663513,0.9956457018852234,0.4039844572544098,0.3334558308124542,-0.26451945304870605,0.9940010905265808,0.5534297823905945,0.35696548223495483,-0.20191101729869843,0.9997898936271667,0.3564867079257965,0.3735458552837372,0.02552790753543377,0.9983987808227539,0.5701898336410522,0.4537775218486786,-0.34260761737823486,0.8817508220672607,0.2786756157875061,0.4535338282585144,-0.17947086691856384,0.5650571584701538,0.45728686451911926,0.36288923025131226,-0.4506552517414093,0.8896353244781494,0.34786856174468994,0.3633400797843933,-0.44878992438316345,0.6854557394981384,0.4371459484100342,0.33963796496391296,-0.47405102849006653,0.8704859018325806,0.36559316515922546,0.33802491426467896,-0.49055612087249756,0.6549602150917053,0.4492371082305908,0.3306974768638611,-0.45190945267677307,0.8581146001815796,0.36576780676841736,0.33134153485298157,-0.456061452627182,0.6249098181724548,0.4504227340221405,0.34021681547164917,-0.4360978603363037,0.8100999593734741,0.36822083592414856,0.3415144085884094,-0.44470158219337463,0.5722488164901733,0.5296341180801392,0.5933837890625,-0.09319800138473511,0.9998582601547241,0.4153156578540802,0.5858845114707947,0.09257186204195023,0.9997149705886841,0.5814557671546936,0.7366030812263489,-0.10250813513994217,0.9394863843917847,0.4129892885684967,0.6828330159187317,0.3476966321468353,0.5281180143356323,0.623302698135376,0.8770898580551147,-0.15357841551303864,0.9591201543807983,0.4433782398700714,0.77830570936203,0.6397667527198792,0.7169581055641174,0.6266538500785828,0.8862070441246033,-0.16882671415805817,0.7621132731437683,0.4704838693141937,0.8005362749099731,0.665217936038971,0.5902929902076721,0.6183154582977295,0.9519456028938293,-0.3705986738204956,0.9329715371131897,0.3539568781852722,0.8160957098007202,0.624841034412384,0.6941553354263306
8,0.5333333333333333,0.40569600462913513,0.32414376735687256,-0.3336738646030426,0.9969921112060547,0.41678181290626526,0.30776679515838623,-0.33082273602485657,0.9958268404006958,0.42588138580322266,0.30738475918769836,-0.33149075508117676,0.9954941272735596,0.43545329570770264,0.30700016021728516,-0.3314523696899414,0.9969673752784729,0.39172816276550293,0.30658233165740967,-0.31093597412109375,0.996396005153656,0.38424935936927795,0.3052937686443329,-0.3117925822734833,0.9962648153305054,0.3753077983856201,0.30432406067848206,-0.31231656670570374,0.9968641996383667,0.4621732532978058,0.3084068298339844,-0.22658614814281464,0.9980875849723816,0.3766525089740753,0.30492544174194336,-0.12502387166023254,0.9931575059890747,0.4238656163215637,0.33321091532707214,-0.28103581070899963,0.9955922365188599,0.39326128363609314,0.33462101221084595,-0.2607417404651642,0.993765115737915,0.5485362410545349,0.3555106520652771,-0.20009168982505798,0.9997895956039429,0.3563913404941559,0.373634397983551,0.0474027656018734,0.9982999563217163,0.5586733222007751,0.4535098671913147,-0.3387734591960907,0.8819361329078674,0.2789977788925171,0.4539865255355835,-0.15730558335781097,0.5327366590499878,0.4433673620223999,0.3620568513870239,-0.43687692284584045,0.8866903185844421,0.34303948283195496,0.3649810254573822,-0.4321702718734741,0.6418526768684387,0.4204646050930023,0.3386954963207245,-0.46066516637802124,0.8680933713912964,0.3607507646083832,0.33861595392227173,-0.47346359491348267,0.6155796051025391,0.43592262268066406,0.3299010694026947,-0.4394901394844055,0.8556814789772034,0.3612075448036194,0.3317302167415619,-0.4410197138786316,0.5862069129943848,0.43775850534439087,0.3396739363670349,-0.42269250750541687,0.8071229457855225,0.3637576699256897,0.3419441878795624,-0.42936286330223083,0.5372233390808105,0.523129403591156,0.5931496620178223,-0.099216990172863,0.9998564124107361,0.4153909385204315,0.5858008861541748,0.09858465194702148,0.9997102618217468,0.5796746015548706,0.7367056608200073,-0.11358379572629929,0.9420008659362793,0.41145652532577515,0.6823928356170654,0.3629471957683563,0.5386258959770203,0.6230657696723938,0.8771044611930847,-0.17057155072689056,0.9612130522727966,0.44353821873664856,0.7782849669456482,0.6642422080039978,0.7266082167625427,0.6266541481018066,0.8863748908042908,-0.18582706153392792,0.7728182077407837,0.4704533517360687,0.8005587458610535,0.6921407580375671,0.6041616797447205,0.6176701784133911,0.9522107243537903,-0.38783589005470276,0.9362510442733765,0.3534063696861267,0.8160908818244934,0.6520843505859375,0.7046496272087097
9,0.6,0.40411177277565,0.32470810413360596,-0.32956841588020325,0.9970507621765137,0.4138728380203247,0.3084483742713928,-0.3271905779838562,0.9959608912467957,0.4226831793785095,0.3079962730407715,-0.32786017656326294,0.9956522583961487,0.43213555216789246,0.30756500363349915,-0.32782307267189026,0.9970623850822449,0.38901761174201965,0.3078228533267975,-0.30716121196746826,0.9964633584022522,0.38171881437301636,0.3068658113479614,-0.3080146312713623,0.9963198304176331,0.37270796298980713,0.3062785863876343,-0.3085370361804962,0.9968976378440857,0.45794686675071716,0.30872052907943726,-0.22430436313152313,0.9981470108032227,0.3732539117336273,0.30658507347106934,-0.11928404867649078,0.9931890368461609,0.4216999113559723,0.33385956287384033,-0.2772176265716553,0.9955961108207703,0.3921031057834625,0.3362235426902771,-0.2578221261501312,0.9936439394950867,0.5451095700263977,0.35479626059532166,-0.19965533912181854,0.9997909665107727,0.35632556676864624,0.3742316663265228,0.05108245834708214,0.9982394576072693,0.5548319816589355,0.45268088579177856,-0.34551379084587097,0.883876621723175,0.2784726023674011,0.4551428556442261,-0.15682217478752136,0.5090442895889282,0.43865305185317993,0.36089134216308594,-0.44624683260917664,0.8863070011138916,0.33914682269096375,0.36637213826179504,-0.4382120370864868,0.6092771887779236,0.41843488812446594,0.33713972568511963,-0.4709533154964447,0.867778480052948,0.35805147886276245,0.338937908411026,-0.48181572556495667,0.5859534740447998,0.43157631158828735,0.328857958316803,-0.4493377208709717,0.8554166555404663,0.3582034409046173,0.33217716217041016,-0.44951415061950684,0.5568995475769043,0.4329415559768677,0.33889898657798767,-0.431485116481781,0.8065358996391296,0.36018434166908264,0.3425268828868866,-0.43561044335365295,0.5104755759239197,0.5209278464317322,0.5945955514907837,-0.09948109090328217,0.9998554587364197,0.4136485159397125,0.5870131850242615,0.09885798394680023,0.9997086524963379,0.5794090032577515,0.7389751076698303,-0.10312002152204514,0.943376898765564,0.40987884998321533,0.6826038360595703,0.35993313789367676,0.5480713844299316,0.6230101585388184,0.8771358132362366,-0.1400248259305954,0.9622824788093567,0.44354093074798584,0.7782738208770752,0.6612070202827454,0.7329583168029785,0.627336323261261,0.8864482045173645,-0.15284618735313416,0.7788199186325073,0.4700794816017151,0.8004028797149658,0.6891830563545227,0.6136786937713623,0.6174144148826599,0.9522853493690491,-0.36094149947166443,0.9379355311393738,0.35366398096084595,0.8160635828971863,0.6428277492523193,0.7119299173355103
